DECSLAT,DECSLON,year,month,day,CPUE
30.21,-88.23,1990,7,12,0
29.2,-89.93,1986,6,16,0
29.14,-89.78,1986,6,16,0
29.13,-89.78,1986,6,16,0
29.2,-89.94,1986,6,16,0
29.02,-90.33,1986,6,17,0
28.97,-90.38,1986,6,17,0
29.04,-90.33,1986,6,17,0
28.97,-90.38,1986,6,17,0
28.93,-90.3,1986,6,17,0
28.92,-90.31,1986,6,17,0
28.92,-90.49,1986,6,18,0
28.87,-90.76,1986,6,18,0
28.89,-90.88,1986,6,18,0
28.88,-90.88,1986,6,18,0
28.87,-90.76,1986,6,18,0
28.65,-90.64,1986,6,18,0.4666666666666667
28.54,-90.8,1986,6,18,0
28.55,-90.79,1986,6,18,0
28.58,-90.95,1986,6,18,0
28.57,-90.95,1986,6,18,0.14285714285714285
28.56,-90.8,1986,6,18,0
28.53,-90.8,1986,6,19,0
28.65,-90.64,1986,6,19,0
29.96,-88.19,2e3,6,13,0.36585365853658536
29.72,-88.2,2e3,6,14,0.41818181818181815
29.71,-88.25,2e3,6,14,0.4
29.67,-88.26,2e3,6,14,0.09090909090909091
29.27,-88.41,2e3,6,14,0
29.32,-88.17,2e3,6,14,0
29.31,-88.06,2e3,6,14,0
29.42,-88.06,2e3,6,14,0.13043478260869565
29.38,-88.09,2e3,6,14,0
29.51,-88.24,2e3,6,15,0.08333333333333333
29.28,-88.53,2e3,6,15,0.020833333333333332
29.22,-88.81,2e3,6,15,0
29.18,-88.78,2e3,6,15,0
29.27,-88.81,2e3,6,15,0.018518518518518517
29.38,-88.81,2e3,6,15,0
29.36,-88.79,2e3,6,15,0
29.36,-88.78,2e3,6,15,0
29.3,-88.96,2e3,6,15,0
29.3,-88.85,2e3,6,15,0
29.33,-88.85,2e3,6,15,0
29.47,-88.69,2e3,6,16,0
29.18,-88.59,2e3,6,17,0
29.08,-88.86,2e3,6,18,0
26.15,-97.08,2e3,6,20,0.10256410256410256
26.16,-96.89,2e3,6,20,0
26.14,-96.84,2e3,6,20,0
26.06,-97.1,2e3,6,20,0
26.26,-97.17,2e3,6,20,0.3333333333333333
26.33,-97.03,2e3,6,21,0.07692307692307693
26.25,-97.15,2e3,6,24,0.02857142857142857
26.42,-97.03,2e3,6,24,0.05555555555555555
26.42,-96.59,2e3,6,24,0.2542372881355932
26.39,-96.5,2e3,6,24,0.05454545454545454
26.41,-96.46,2e3,6,24,0
26.55,-97.07,2e3,6,25,0
26.51,-97.01,2e3,6,25,0
26.61,-96.82,2e3,6,25,0.01818181818181818
26.9,-97.11,2e3,6,25,0
26.72,-97.12,2e3,6,25,0
26.61,-97.12,2e3,6,25,0
26.58,-97.25,2e3,6,25,0
26.68,-97.01,2e3,6,25,0
26.87,-96.94,2e3,6,26,0
26.87,-96.81,2e3,6,26,0
26.95,-97.19,2e3,6,26,0
26.97,-97.36,2e3,6,26,0
27.12,-97.34,2e3,6,26,0
27.26,-97.14,2e3,6,26,0
27.33,-96.96,2e3,6,26,0
27.32,-96.9,2e3,6,26,0
27.28,-96.91,2e3,6,26,0
27.17,-97.02,2e3,6,26,0
27.19,-97.22,2e3,6,27,0.03333333333333333
27.14,-97.26,2e3,6,27,0.21428571428571427
26.93,-97.26,2e3,6,27,0.07692307692307693
27,-96.61,2e3,6,27,0
27,-96.56,2e3,6,27,0
27.47,-96.53,2e3,6,27,0.037037037037037035
27.49,-96.57,2e3,6,27,0.25
27.25,-96.56,2e3,6,27,0
27.25,-96.61,2e3,6,28,0.018867924528301886
27.45,-96.72,2e3,6,28,0
27.47,-96.77,2e3,6,28,0
27.69,-96.93,2e3,6,28,0.03125
27.71,-96.95,2e3,6,28,0.030303030303030304
27.79,-96.97,2e3,6,28,0
27.86,-97,2e3,6,28,0
27.5,-96.82,2e3,6,28,0
27.53,-96.88,2e3,6,28,0.07142857142857142
27.41,-96.99,2e3,6,29,0.27586206896551724
27.56,-97.14,2e3,6,29,0.45
27.74,-97.1,2e3,6,29,0
28.06,-96.25,2e3,6,29,0
27.65,-96.34,2e3,6,29,0.02040816326530612
27.46,-96.47,2e3,6,29,0
27.59,-96.16,2e3,6,29,0
27.63,-96.19,2e3,6,29,0
28.14,-96.23,2e3,6,30,0.047619047619047616
28.06,-96.23,2e3,6,30,0.041666666666666664
28.24,-96.33,2e3,6,30,0
27.92,-95.83,2e3,6,30,0.01818181818181818
27.92,-95.83,2e3,6,30,0.12727272727272726
27.88,-95.82,2e3,6,30,0.05454545454545454
27.83,-95.81,2e3,6,30,0
28.05,-95.74,2e3,6,30,0.05454545454545454
28.09,-95.77,2e3,6,30,0.08333333333333333
28.09,-95.77,2e3,6,30,0.08333333333333333
28.11,-95.73,2e3,6,30,0.11475409836065574
28.11,-95.73,2e3,6,30,0.11475409836065574
28.01,-95.89,2e3,6,30,0.03636363636363636
28.01,-95.89,2e3,6,30,0.01818181818181818
28.06,-95.92,2e3,6,30,0.07692307692307693
28.13,-95.87,2e3,7,1,0.034482758620689655
28.13,-95.87,2e3,7,1,0.3448275862068966
28.45,-96.13,2e3,7,1,0
28.5,-95.85,2e3,7,1,0.05
28.61,-95.82,2e3,7,1,0
28.6,-95.82,2e3,7,1,0
28.28,-95.77,2e3,7,1,0.1
28.22,-95.72,2e3,7,1,0
28.27,-95.65,2e3,7,1,0
28.49,-95.42,2e3,7,1,1.0625
28.53,-95.34,2e3,7,1,0.04081632653061224
28.53,-95.34,2e3,7,1,0.22448979591836735
28.76,-95.36,2e3,7,2,0.125
28.76,-95.36,2e3,7,2,0.08333333333333333
28.07,-95.08,2e3,7,2,0
28.96,-95,2e3,7,2,0
28.92,-94.99,2e3,7,2,0
28.9,-95.23,2e3,7,2,0
28.59,-95.47,2e3,7,2,0
28.59,-95.41,2e3,7,2,0.047619047619047616
28.68,-95.28,2e3,7,2,0
28.64,-95.19,2e3,7,2,0.11904761904761904
28.75,-94.96,2e3,7,2,0.027777777777777776
28.75,-94.96,2e3,7,2,0.6111111111111112
28.91,-94.68,2e3,7,3,0.09090909090909091
28.91,-94.68,2e3,7,3,0.6363636363636364
29.5,-94.38,2e3,7,4,0
29.48,-94.35,2e3,7,4,0
29.06,-94.3,2e3,7,5,0.7333333333333333
29.06,-94.3,2e3,7,5,0.06666666666666667
28.84,-94.35,2e3,7,5,0.32
28.84,-94.35,2e3,7,5,0.68
28.71,-94.27,2e3,7,5,0.02631578947368421
28.71,-94.27,2e3,7,5,0.34210526315789475
28.34,-95.19,2e3,7,5,0
28.24,-95.12,2e3,7,5,0
28.2,-95.09,2e3,7,5,0.14545454545454545
28.16,-95.08,2e3,7,5,0.075
28.26,-95.05,2e3,7,5,0.2
28.21,-95.05,2e3,7,5,0.14545454545454545
28.16,-95.06,2e3,7,5,0.018518518518518517
28.01,-95.49,2e3,7,6,0.09803921568627451
27.96,-95.47,2e3,7,6,0.11904761904761904
27.83,-95.43,2e3,7,6,0.022222222222222223
27.88,-95.4,2e3,7,6,0
28.02,-95.19,2e3,7,6,0
28.02,-95.09,2e3,7,6,0.07692307692307693
27.99,-95.3,2e3,7,6,0
27.9,-95.27,2e3,7,6,0
28.03,-94.79,2e3,7,7,0.12280701754385964
28.06,-93.73,2e3,7,7,0
28.11,-93.22,2e3,7,7,0
28.08,-93.45,2e3,7,7,0
28.45,-93.92,2e3,7,8,0.07142857142857142
28.49,-93.96,2e3,7,8,0
28.49,-94.11,2e3,7,8,0.3770491803278688
28.45,-93.9,2e3,7,8,0.03636363636363636
28.41,-93.88,2e3,7,8,0.27586206896551724
28.55,-93.74,2e3,7,8,0.11764705882352941
28.65,-93.68,2e3,7,8,0.07142857142857142
28.73,-93.93,2e3,7,8,0.08333333333333333
28.59,-93.92,2e3,7,8,0.32142857142857145
28.56,-93.83,2e3,7,8,0.06
28.46,-93.79,2e3,7,8,0.05454545454545454
28.38,-93.74,2e3,7,9,0
28.66,-93.66,2e3,7,9,1.1666666666666667
28.66,-93.66,2e3,7,9,0.5
28.53,-93.5,2e3,7,9,0.03571428571428571
28.57,-93.51,2e3,7,9,0
28.64,-93.49,2e3,7,9,0.28125
28.74,-93.61,2e3,7,9,0.04081632653061224
29,-93.87,2e3,7,9,0.07272727272727272
29.05,-93.88,2e3,7,9,0.12727272727272726
29.09,-93.89,2e3,7,9,0
28.94,-93.93,2e3,7,10,0
28.79,-93.57,2e3,7,10,0.39285714285714285
29.2,-93.48,2e3,7,10,0
29.36,-93.32,2e3,7,10,0
29.38,-93.29,2e3,7,10,0
29.37,-93.28,2e3,7,10,0
29.54,-93.16,2e3,7,10,0
29.58,-93.18,2e3,7,11,0
29.62,-92.91,2e3,7,11,0
29.44,-92.82,2e3,7,11,0
29.32,-92.7,2e3,7,11,0
29.28,-92.7,2e3,7,11,0
29.18,-92.37,2e3,7,11,0
29.1,-92.43,2e3,7,11,0
28.86,-92.88,2e3,7,11,0
28.9,-92.89,2e3,7,11,0.07142857142857142
29.15,-92.88,2e3,7,11,0.01818181818181818
29.19,-92.88,2e3,7,11,0.07272727272727272
29.23,-92.86,2e3,7,12,0.045454545454545456
29.32,-92.7,2e3,7,12,0
29.28,-92.7,2e3,7,12,0.029411764705882353
28.82,-93,2e3,7,12,0.45
28.71,-92.9,2e3,7,12,0.07692307692307693
28.56,-92.84,2e3,7,12,0.29411764705882354
28.64,-93.16,2e3,7,12,0.5142857142857142
28.69,-93.07,2e3,7,12,0.84
28.8,-92.97,2e3,7,12,0.7297297297297297
28.8,-92.97,2e3,7,12,0.05405405405405406
28.17,-92.94,2e3,7,13,0
28.21,-92.96,2e3,7,13,0
28.24,-92.86,2e3,7,13,0.05454545454545454
28.28,-92.86,2e3,7,13,0.03636363636363636
28.33,-92.86,2e3,7,13,0
28.41,-92.67,2e3,7,13,0
28.36,-92.66,2e3,7,13,0
28.32,-92.64,2e3,7,13,0
28.28,-92.62,2e3,7,14,0.03333333333333333
28.24,-93.01,2e3,7,14,0
28.2,-93.02,2e3,7,14,0
28.09,-92.4,2e3,7,14,0
28.05,-92.41,2e3,7,14,0
28.13,-92.24,2e3,7,14,0
28.09,-92.24,2e3,7,14,0
28.05,-92.23,2e3,7,14,0
28.02,-91.72,2e3,7,15,0
28.07,-91.73,2e3,7,15,0
28.26,-91.7,2e3,7,15,0
28.3,-91.72,2e3,7,15,0.01818181818181818
28.43,-91.51,2e3,7,15,0
28.47,-91.52,2e3,7,15,0
28.63,-91.68,2e3,7,15,0
28.73,-91.77,2e3,7,15,0.024390243902439025
28.77,-91.82,2e3,7,15,0.022222222222222223
28.81,-91.95,2e3,7,15,1.0256410256410255
28.88,-92.04,2e3,7,16,0
28.99,-92.03,2e3,7,16,0.02857142857142857
29.1,-91.82,2e3,7,16,0.03333333333333333
28.88,-91.38,2e3,7,16,0
28.51,-91.2,2e3,7,16,0.07692307692307693
28.37,-91.17,2e3,7,16,0.05454545454545454
28.32,-91.16,2e3,7,16,0
28.17,-91.12,2e3,7,16,0
28.33,-91.25,2e3,7,16,0.03636363636363636
28.37,-91.26,2e3,7,16,0
28.52,-91.57,2e3,7,17,0
28.59,-91.53,2e3,7,17,0.09523809523809523
28.47,-90.84,2e3,7,17,0
28.54,-90.92,2e3,7,17,0
28.59,-90.91,2e3,7,17,0
28.62,-90.89,2e3,7,17,0.10256410256410256
28.85,-90.91,2e3,7,17,0
28.52,-90.71,2e3,7,17,0
28.5,-90.61,2e3,7,17,0
28.56,-90.65,2e3,7,17,0
28.62,-90.96,2e3,7,18,0.3
28.86,-90.8,2e3,7,18,0.7
28.88,-90.65,2e3,7,18,0.3125
28.92,-90.54,2e3,7,18,0
29.03,-90.03,2e3,7,18,0
29.07,-89.89,2e3,7,18,0
28.78,-89.75,2e3,7,18,0
28.96,-90.19,2e3,7,18,0
28.76,-90.24,2e3,7,19,0
28.7,-90.19,2e3,7,19,1.0303030303030303
28.75,-90.33,2e3,7,19,0.037037037037037035
28.25,-90.3,2e3,7,19,0
28.3,-90.18,2e3,7,19,0
28.98,-89.55,2001,7,3,0.2
29,-89.68,2001,7,3,0
29.04,-89.67,2001,7,3,0
29.09,-89.94,2001,7,3,0
29.16,-89.91,2001,7,3,0
29.2,-89.67,2001,7,3,0
29.07,-89.57,2001,7,3,0
28.95,-89.89,2001,7,4,0
28.45,-90.34,2001,7,4,0
28.4,-90.29,2001,7,4,0
28.5,-90.63,2001,7,4,0
28.54,-90.74,2001,7,4,0
28.53,-90.83,2001,7,4,0
28.39,-90.82,2001,7,5,0
28.48,-90.96,2001,7,5,0.4166666666666667
28.52,-90.94,2001,7,5,0
28.44,-90.98,2001,7,5,0
28.2,-90.85,2001,7,5,0
28.25,-90.62,2001,7,5,0
28.21,-90.58,2001,7,5,0
28.29,-90.18,2001,7,5,0
28.23,-90.41,2001,7,5,0
28.16,-91.31,2001,7,6,0
28.12,-91.3,2001,7,6,0
28.42,-91.83,2001,7,6,0
28.36,-91.81,2001,7,6,0
28.79,-91.99,2001,7,6,0
28.74,-92.14,2001,7,6,0
28.8,-92.03,2001,7,6,0
28.75,-91.82,2001,7,7,0.06896551724137931
28.5,-91.6,2001,7,7,0
28.45,-91.6,2001,7,7,0
28.54,-91.36,2001,7,7,0
28.6,-91.33,2001,7,7,0
28.71,-91.42,2001,7,7,0
28.59,-91.12,2001,7,7,0
28.56,-91.08,2001,7,7,0
28.55,-91.24,2001,7,7,0
28.53,-91.39,2001,7,7,0
28.69,-91.35,2001,7,8,0
28.68,-91.29,2001,7,8,0
28.7,-91.23,2001,7,8,0
28.85,-90.26,2001,7,8,0
28.88,-90.41,2001,7,8,0
28.88,-90.67,2001,7,9,0
28.7,-90.61,2001,7,9,0
28.86,-90.87,2001,7,9,0
29.06,-91.88,2001,7,9,0
29.11,-92.11,2001,7,9,0
29.02,-92.56,2001,7,10,0
28.89,-92.65,2001,7,10,0
29.17,-92.95,2001,7,10,0
28.74,-92.92,2001,7,10,0.05555555555555555
28.63,-93.05,2001,7,10,0.043478260869565216
28.54,-93,2001,7,10,0
28.5,-92.97,2001,7,10,0
28.58,-92.7,2001,7,11,0.2
28.6,-92.57,2001,7,11,0
28.4,-92.4,2001,7,11,0
28.34,-92.37,2001,7,11,0
28.28,-92.35,2001,7,11,0
28.52,-92.17,2001,7,11,0.07272727272727272
28.46,-92.18,2001,7,11,0
28.26,-92.15,2001,7,11,0
28.2,-92.15,2001,7,11,0
28.17,-92.03,2001,7,11,0
28.3,-91.63,2001,7,11,0.01818181818181818
28.26,-91.59,2001,7,11,0
28.37,-91.26,2001,7,12,0.018518518518518517
29.31,-88.88,2003,7,3,0
29.38,-88.83,2003,7,3,0
29.47,-88.68,2003,7,3,0
29.46,-88.67,2003,7,3,0
29.48,-88.59,2003,7,3,0
29.28,-88.92,2003,7,4,0
29.42,-88.49,2003,7,4,0
29.71,-88.65,2003,7,4,0
29.87,-88.53,2003,7,4,0
30.01,-88.43,2003,7,5,0
30.1,-88.52,2003,7,5,0.1
30.17,-88.51,2003,7,5,0.03333333333333333
29.9,-88.65,2003,7,5,0
30.22,-88.8,2003,7,5,0
30.21,-88.85,2003,7,5,0
30.06,-88.91,2003,7,6,0
30.06,-88.99,2003,7,6,0
30.03,-88.8,2003,7,6,0
30,-88.78,2003,7,6,0
29.77,-88.82,2006,6,6,0
29.62,-88.47,2006,6,6,0
29.51,-88.61,2006,6,6,0
29.49,-88.72,2006,6,6,0
29.43,-88.79,2006,6,6,0
29.38,-88.77,2006,6,7,0
29.42,-88.7,2006,6,7,0.04
29.41,-88.67,2006,6,7,0.03225806451612903
29.47,-88.72,2006,6,7,0
29.73,-88.45,2006,6,7,0
29.73,-88.51,2006,6,7,0.038461538461538464
29.8,-88.59,2006,6,7,0
29.71,-88.61,2006,6,8,0.041666666666666664
29.81,-88.45,2006,6,8,0
29.87,-88.49,2006,6,8,0
30.11,-88.5,2006,6,8,0
29.92,-88.53,2006,6,8,0
29.87,-88.73,2006,6,8,0
29.86,-88.75,2006,6,8,0
29.16,-90.08,2006,7,3,0
29.06,-90.25,2006,7,3,0
29,-90.82,2006,7,4,0
29,-90.84,2006,7,4,0
29.15,-91.91,2006,7,4,0
29.19,-92.31,2006,7,4,0
29.22,-92.1,2006,7,4,0
29.35,-91.9,2006,7,5,0
29.69,-93.77,2006,7,5,0
29.72,-93.15,2006,7,5,0
28.88,-91.37,2005,7,7,0
28.88,-91.36,2005,7,7,0
28.8,-91.51,2005,7,8,0
28.61,-91.38,2005,7,8,0
28.8,-91.51,2005,7,8,0
28.61,-91.38,2005,7,8,0
28.53,-91.26,2005,7,8,0
28.58,-91.21,2005,7,8,0
28.53,-91.19,2005,7,8,0
28.53,-91.26,2005,7,8,0
28.53,-91.2,2005,7,9,0
28.58,-91.21,2005,7,9,0
28.88,-90.22,2003,7,8,0
28.85,-90.23,2003,7,9,0
28.99,-90.1,2003,7,9,0
29.04,-90.06,2003,7,9,0
29.07,-90.05,2003,7,9,0
29.06,-90.05,2003,7,9,0
29.03,-90.06,2003,7,9,0
28.96,-90.12,2003,7,9,0
28.88,-90.22,2003,7,9,0.06666666666666667
28.85,-90.23,2003,7,9,0
29.18,-89.91,2003,7,9,0
29.2,-89.87,2003,7,9,0
29.19,-89.89,2003,7,9,0
29.2,-89.86,2003,7,9,0
29.18,-89.64,2003,7,10,0
29.16,-89.66,2003,7,10,0
29.16,-89.65,2003,7,10,0
29.19,-89.65,2003,7,10,0
28.61,-90.52,2003,7,10,0
28.63,-90.52,2003,7,10,0
28.56,-90.62,2003,7,10,0
28.52,-90.99,2003,7,11,0
28.55,-90.62,2003,7,11,0.07692307692307693
28.52,-90.99,2003,7,11,0
29.31,-88.94,2004,6,11,0
29.37,-88.97,2004,6,11,0
29.33,-88.88,2004,6,11,0
29.36,-88.73,2004,6,11,0
29.36,-88.65,2004,6,11,0
29.46,-88.78,2004,6,12,0
29.39,-88.82,2004,6,12,0.1
29.39,-88.8,2004,6,12,0.1
29.43,-88.69,2004,6,12,0.038461538461538464
29.59,-88.6,2004,6,12,0
29.53,-88.6,2004,6,12,0
29.56,-88.6,2004,6,12,0.0625
29.58,-88.79,2004,6,12,0
29.71,-88.87,2004,6,12,0
29.57,-88.32,2004,6,12,0.6333333333333333
29.79,-88.38,2004,6,13,0
29.53,-88.35,2004,6,13,0.03225806451612903
29.67,-88.5,2004,6,13,0
29.61,-88.54,2004,6,13,0
29.58,-88.63,2004,6,13,0
29.95,-88.56,2004,6,13,0
30.19,-88.53,2004,6,13,0
30.2,-88.53,2004,6,13,0
30.18,-88.58,2004,6,13,0
30.17,-88.63,2004,6,13,0
30.08,-88.67,2004,6,14,0
30.11,-88.91,2004,6,14,0
29.17,-89.54,2004,7,10,0
29.04,-90.71,2004,7,10,0
29.1,-91.8,2004,7,10,0
29.3,-91.86,2004,7,10,0
29.15,-91.49,2004,7,11,0
29.17,-91.37,2004,7,11,0
29.54,-92.63,2004,7,11,0
29.74,-93.6,2004,7,11,0
29.67,-93.81,2004,7,11,0
29.68,-93.69,2004,7,12,0
29.73,-93.59,2004,7,12,0
28.78,-91.07,2004,7,12,0
28.76,-91.07,2004,7,12,0
28.68,-91.07,2004,7,12,0
28.6,-90.95,2004,7,13,0
28.49,-90.95,2004,7,13,0
28.52,-91.25,2004,7,13,0
28.53,-91.25,2004,7,13,0
28.68,-91.07,2004,7,13,0
28.6,-90.95,2004,7,13,0
28.49,-90.95,2004,7,13,0.3076923076923077
28.59,-90.51,2004,7,13,0.23809523809523808
28.59,-90.5,2004,7,13,0
28.68,-90.54,2004,7,14,0.03333333333333333
28.77,-90.23,2004,7,14,0.06666666666666667
28.67,-90.54,2004,7,14,0
28.76,-90.25,2004,7,14,0.06666666666666667
29.08,-89.9,2004,7,14,0
29.05,-89.7,2004,7,14,0
28.97,-89.5,2004,7,14,0
29.07,-89.89,2004,7,14,0
29.05,-89.69,2004,7,15,0
29.09,-89.62,2004,7,15,0.16666666666666666
28.97,-89.49,2004,7,15,0
29.09,-89.62,2004,7,15,0.6333333333333333
29.61,-88.13,2005,6,15,0.14285714285714285
29.83,-88.15,2005,6,15,2
29.84,-88,2005,6,15,0
29.47,-88.06,2005,6,15,0
29.36,-88,2005,6,15,0
29.23,-88.52,2005,6,16,0
29.23,-88.51,2005,6,16,0
29.16,-88.63,2005,6,16,0
29.09,-88.88,2005,6,16,0.05555555555555555
29.09,-88.93,2005,6,16,0
29.02,-89.03,2005,6,16,0.3076923076923077
26.04,-96.39,2005,6,19,0
26.27,-96.35,2005,6,19,0
26.36,-96.57,2005,6,19,0.2692307692307692
26.39,-96.54,2005,6,19,0.1875
26.44,-96.56,2005,6,19,0.09090909090909091
26.5,-97.05,2005,6,19,0.1
26.54,-97.07,2005,6,19,0.13333333333333333
26.15,-97.06,2005,6,20,0.18181818181818182
26.08,-96.96,2005,6,20,0.21739130434782608
26.03,-96.88,2005,6,20,0.08695652173913043
26.28,-96.83,2005,6,20,0
26.29,-96.87,2005,6,20,0
26.56,-96.9,2005,6,20,0
26.59,-96.86,2005,6,20,0
26.75,-97.26,2005,6,20,0.5294117647058824
26.82,-97.28,2005,6,20,0.5116279069767442
26.83,-97.34,2005,6,20,0
26.54,-97.12,2005,6,20,0.045454545454545456
26.38,-97.19,2005,6,21,0
26.31,-97.16,2005,6,21,0
26.45,-97.05,2005,6,21,0
26.35,-96.83,2005,6,21,0.03636363636363636
26.34,-96.79,2005,6,21,0
26.33,-96.74,2005,6,21,0.36363636363636365
26.31,-96.7,2005,6,21,0.1111111111111111
26.98,-97.05,2005,6,21,0
27.01,-97.12,2005,6,21,0
26.92,-97.35,2005,6,21,0
26.87,-97.23,2005,6,21,0
26.68,-97.3,2005,6,22,0
26.58,-97.06,2005,6,22,0
26.66,-97.02,2005,6,22,0
26.9,-97.24,2005,6,22,0
26.98,-97.25,2005,6,22,0
27.11,-97.33,2005,6,22,0.06896551724137931
27.22,-97.31,2005,6,22,0.15
27.41,-96.91,2005,6,22,0
27.28,-96.81,2005,6,22,0.9636363636363636
27.26,-96.76,2005,6,22,0.9473684210526315
27.25,-96.74,2005,6,22,0.05357142857142857
27.26,-96.6,2005,6,23,0.05660377358490566
27.42,-97.01,2005,6,23,0
27.38,-97.19,2005,6,23,0
27.48,-97.24,2005,6,23,0.07692307692307693
27.64,-97.01,2005,6,23,0
27.68,-96.76,2005,6,23,0
27.59,-96.69,2005,6,23,0
27.56,-96.65,2005,6,23,0.16
27.47,-96.46,2005,6,23,0.01818181818181818
27.38,-96.47,2005,6,23,0.7678571428571429
27.36,-96.42,2005,6,23,0
27.52,-96.65,2005,6,24,0.07272727272727272
27.53,-96.69,2005,6,24,0.6111111111111112
27.91,-96.87,2005,6,24,0.03225806451612903
27.96,-96.93,2005,6,24,0
27.95,-96.89,2005,6,24,0.058823529411764705
27.83,-96.64,2005,6,24,0.027777777777777776
27.72,-96.24,2005,6,24,0.038461538461538464
28.06,-96.29,2005,6,25,0
27.91,-95.81,2005,6,25,0.6363636363636364
27.87,-95.82,2005,6,25,0.8275862068965517
28.16,-95.42,2005,6,25,0.09090909090909091
28.13,-95.4,2005,6,25,0.13793103448275862
28.09,-95.37,2005,6,25,0.07407407407407407
29.35,-94.57,2005,7,4,0
28.76,-94.64,2005,7,5,0
28.83,-94.81,2005,7,5,0.26666666666666666
28.69,-94.93,2005,7,5,0.06666666666666667
28.75,-95.02,2005,7,5,0
28.85,-95.23,2005,7,5,0.0625
28.85,-95.23,2005,7,5,0.0625
28.7,-95.11,2005,7,5,0.05
28.62,-95.13,2005,7,5,0.07407407407407407
28.62,-95.23,2005,7,5,0.018867924528301886
28.45,-95.21,2005,7,5,0
28.49,-95.5,2005,7,6,0.13333333333333333
28.6,-95.55,2005,7,6,0
28.62,-95.56,2005,7,6,0.125
28.62,-95.56,2005,7,6,0.25
28.62,-95.77,2005,7,6,0
28.53,-96.08,2005,7,6,0
28.48,-96.11,2005,7,6,0
28.39,-96.12,2005,7,6,0
28.35,-96.3,2005,7,6,0
28.2,-96.1,2005,7,6,0.05263157894736842
28.13,-95.88,2005,7,6,0.08333333333333333
28.22,-95.82,2005,7,6,0.07692307692307693
28.17,-95.71,2005,7,6,0.3148148148148148
28.29,-95.57,2005,7,7,0.6842105263157895
28.18,-95.66,2005,7,7,0.018518518518518517
28.1,-96.02,2005,7,7,0
28.32,-96.06,2005,7,7,0
28.22,-95.59,2005,7,7,0.043478260869565216
28.27,-95.24,2005,7,7,0.18181818181818182
28.11,-95.02,2005,7,8,0
28.27,-94.93,2005,7,8,0.2
28.44,-95.07,2005,7,8,0.28888888888888886
28.51,-93.87,2005,7,8,0.05660377358490566
28.51,-93.71,2005,7,8,0.48148148148148145
28.63,-93.86,2005,7,8,1.0571428571428572
28.65,-93.88,2005,7,9,0.09523809523809523
28.59,-93.59,2005,7,9,0.1935483870967742
28.59,-93.59,2005,7,9,0.06451612903225806
28.68,-93.57,2005,7,9,0.34375
28.8,-93.48,2005,7,9,0
29.63,-93.5,2005,7,12,0
29.62,-93.79,2005,7,12,0
29.66,-93.65,2005,7,13,0
29.33,-93.29,2005,7,13,0
29.16,-92.99,2005,7,13,0
29.32,-93.87,2005,7,13,0
28.34,-93.96,2005,7,13,0.12962962962962962
28.57,-93.31,2005,7,14,0.09433962264150944
28.67,-93.34,2005,7,14,0
28.72,-93.16,2005,7,14,0.30952380952380953
28.66,-93.17,2005,7,14,0
28.56,-93.12,2005,7,14,0.07547169811320754
28.48,-93.01,2005,7,14,0.2777777777777778
28.59,-93.57,2005,7,14,0.5576923076923077
28.8,-93.43,2005,7,14,0.041666666666666664
28.51,-92.9,2005,7,15,0.017857142857142856
28.39,-92.39,2005,7,15,0
28.67,-92.66,2005,7,15,0.09259259259259259
28.72,-92.63,2005,7,15,0.7272727272727273
28.88,-92.8,2005,7,15,0.14814814814814814
29.11,-92.87,2005,7,15,0.019230769230769232
29.33,-92.89,2005,7,15,0
29.52,-92.69,2005,7,16,0
29.17,-92.37,2005,7,16,0.041666666666666664
29.11,-92.47,2005,7,16,0
28.97,-92.45,2005,7,16,0.28
29.15,-91.97,2005,7,28,0.08571428571428572
29.05,-92.03,2005,7,28,0
29.02,-92.04,2005,7,29,0
28.91,-92.04,2005,7,29,0.0392156862745098
29.02,-92.01,2005,7,29,0
28.98,-91.58,2005,7,29,0
28.86,-91.6,2005,7,29,0.03125
28.7,-91.71,2005,7,29,0
28.71,-91.53,2005,7,29,0
28.62,-91.55,2005,7,29,0
28.74,-91.12,2005,7,29,0
28.63,-91.13,2005,7,29,0
28.56,-91.38,2005,7,30,0
28.64,-91.24,2005,7,30,0
28.68,-91.1,2005,7,30,0.08
28.52,-90.74,2005,7,30,0
28.58,-90.74,2005,7,30,0.03225806451612903
28.56,-90.65,2005,7,30,0.06666666666666667
28.89,-90.66,2005,7,30,0
28.97,-90.29,2005,7,30,0
28.64,-90.38,2005,7,31,0
28.73,-90.28,2005,7,31,0.1
28.8,-90.05,2005,7,31,0
28.94,-89.96,2005,7,31,0
29.13,-90.08,2005,7,31,0
28.95,-89.87,2005,7,31,0
29.07,-89.78,2005,7,31,0
29.09,-89.7,2005,7,31,0
29.03,-89.6,2005,7,31,1.2727272727272727
29.03,-89.58,2005,7,31,0.037037037037037035
28.96,-89.74,2005,7,31,0
30.18,-88.6,2005,6,24,0
30.03,-88.47,2005,6,24,0
29.86,-88.65,2005,6,24,0
29.88,-88.78,2005,6,25,0
29.8,-88.77,2005,6,25,0
29.81,-88.57,2005,6,25,0
29.8,-88.52,2005,6,25,0
29.71,-88.55,2005,6,25,0
29.76,-88.68,2005,6,25,0.03333333333333333
29.77,-88.73,2005,6,25,0
29.74,-88.87,2005,6,25,0
29.73,-88.88,2005,6,25,0
29.61,-88.52,2005,6,25,0
29.55,-88.64,2005,6,26,0
29.93,-88.79,2005,6,26,0.08333333333333333
